¿Quiénes eran Nadab y Abiú en la historia de la Parashá Sheminí?,Eran los hijos de Aarón que servían como sacerdotes.
¿Qué error cometieron Nadab y Abiú al acercarse al altar?,Ofrecieron un fuego extraño que Adonay no les había mandado.
¿De dónde debía venir el fuego para el incienso según las reglas de Dios?,Debía tomarse del fuego del altar de holocausto que Dios encendió.
¿Qué significa la palabra hebrea 'Kadosh'?,Significa apartado o algo que es especial para Dios.
"Para que un animal de la tierra sea limpio (Taor), ¿qué forma deben tener sus patas?",Debe tener la pezuña hendida o dividida en dos.
"Además de la pezuña hendida, ¿qué otra cosa debe hacer un animal terrestre para ser limpio?",El animal debe rumiar (masticar de nuevo el alimento).
¿La vaca es un animal limpio o inmundo?,Es un animal limpio porque tiene pezuña hendida y rumia.
¿Por qué el cerdo se considera un animal inmundo (Tamé)?,Porque tiene la pezuña dividida pero no rumia.
¿Qué dos características deben tener los peces para que podamos comerlos?,Deben tener aletas y escamas.
¿Es limpio comer camarones o pulpo según la Torá?,"No, porque no tienen aletas ni escamas."
¿Cuál es la regla principal para saber qué aves no debemos comer?,No debemos comer aves de rapiña o que comen animales muertos.
¿Qué tipo de insectos sí permitió Dios que Su pueblo comiera?,"Aquellos que tienen patas largas para saltar, como los saltamontes."
¿Qué significa la palabra hebrea 'Tamé'?,"Significa inmundo, impuro o que no es apto para el uso sagrado."
¿Por qué Dios nos pide que comamos solo animales limpios?,Porque Él es Santo y quiere que Su pueblo también sea santo.
¿A qué se compara nuestro cuerpo en las Escrituras?,Nuestro cuerpo es el Templo del Espíritu de Dios (Ruaj Hakodesh).
¿Qué aprendemos de la muerte de Nadab y Abiú sobre la obediencia?,Que debemos seguir las instrucciones de Dios exactamente como Él las dio.
¿Qué significa 'discernir' entre lo santo y lo profano?,Significa aprender a notar la diferencia entre lo que agrada a Dios y lo que no.
¿El conejo es un animal limpio según Levítico 11?,"No, porque aunque parece que rumia, no tiene pezuñas."
"Si un pez tiene aletas pero no tiene escamas, ¿podemos comerlo?","No, debe tener ambas cosas: aletas y escamas."
¿Qué representan los animales que se arrastran por el suelo?,Representan cosas bajas y están relacionados simbólicamente con la muerte.
¿Cuál es el propósito de las leyes de alimentación?,Formar un pueblo santo que sea diferente a las demás naciones.
¿Qué animal se menciona como ejemplo de algo que limpia la naturaleza pero no es comida?,El cerdo (actúa como una 'aspiradora' de la creación).
¿Por qué Moisés se enojó con los hijos que le quedaron a Aarón?,Porque no comieron la ofrenda por el pecado en el lugar santo como se ordenó.
¿Qué explicación le dio Aarón a Moisés sobre por qué no comieron la ofrenda?,"Que por la tristeza de perder a sus hijos, no sentía que fuera correcto ante Dios."
¿Qué significa que Dios quiere que seamos 'contraculturales'?,Significa que no debemos hacer lo que hace todo el mundo si eso desobedece a Dios.
¿Qué nombre recibe el día en que Aarón y sus hijos comenzaron su trabajo después de prepararse?,El octavo día (Sheminí).
¿Cuántos días tuvieron que prepararse los sacerdotes antes de empezar su servicio?,Siete días de consagración.
¿Qué animal limpio es un ejemplo común en la Biblia para sacrificios y comida?,El cordero o la oveja.
¿Qué le dijo Dios a Aarón que no debían beber los sacerdotes antes de entrar al Tabernáculo?,No debían beber vino ni sidra.
¿Por qué no debían beber vino los sacerdotes al trabajar en el Tabernáculo?,Para poder distinguir bien entre lo que es limpio y lo que es inmundo.
¿Quién es nuestro ejemplo perfecto de cómo obedecer la Torá?,Yeshua Hamashiaj (Jesús el Mesías).
"Si una comida no está en la Biblia como 'alimento', ¿cómo la llama la Torá?",La llama abominación o algo que no debemos tocar.
¿Qué nos enseña la dieta bíblica sobre nuestro 'músculo espiritual'?,Que aprender a elegir lo que comemos nos ayuda a elegir bien en otras cosas de la vida.
¿Qué significa que Dios es el 'dueño' de la vida?,"Por eso nos prohíbe comer la sangre, porque la vida está en la sangre y le pertenece a Él."
¿Cómo se llama el lugar donde Dios habitaba en medio del pueblo en el desierto?,El Mishcán (Tabernáculo).
¿Qué pasó cuando Aarón ofreció los sacrificios correctamente?,Salió fuego de la presencia de Dios y consumió la ofrenda en señal de aprobación.
¿Es la salud la única razón por la que Dios nos dio leyes de comida?,"No, la razón más importante es la santidad (ser apartados para Él)."
¿Qué animal es 'Tamé' porque anda sobre sus garras?,"Los perros, los gatos y los leones (cuadrúpedos con garras)."
"Ratones, lagartijas y camaleones entran en la categoría de animales _____.",Inmundos (Tamé).
¿Qué debemos hacer si descubrimos que hemos estado comiendo algo que Dios no quiere?,Debemos pedir perdón (arrepentirnos) y comenzar a obedecer con alegría.
"Completa la frase: 'Sed _____, porque yo soy _____'.","'santos', 'santo'."
¿Qué significa que algo es 'profano'?,Significa algo común o que no se trata con el respeto que Dios merece.
¿El pollo es un ave limpia o inmunda?,Es limpia porque no es un ave de rapiña.
¿Cuál es la 'firma' que Dios pone al final de las leyes de alimentos?,'Yo soy Adonay vuestro Dios'.
¿Qué lección nos da el ejemplo de Daniel en Babilonia sobre la comida?,Que debemos ser valientes y no contaminarnos con la comida que Dios prohibió.
¿Qué representan las semillas y las frutas en la dieta original del Edén?,Representan la provisión natural y saludable de Dios para el hombre.
¿Qué nos ayuda a entender el Ruaj Hakodesh (Espíritu Santo)?,Nos ayuda a entender la verdad de la Palabra de Dios y a obedecerla.
"Si añadimos mandamientos de hombres a la Biblia, estamos ofreciendo _____ _____.",Fuego extraño.
¿Qué animal acuático limpia el fondo del mar pero Dios dice que no es comida?,El cangrejo o la langosta.
¿Qué animal de cuatro patas que tiene pezuña PERO no rumia es el más común que la gente come?,El cerdo.
¿Es el caballo un animal limpio para comer?,"No, porque su pezuña no está dividida."
¿Qué debemos buscar siempre en las Escrituras para no equivocarnos?,La voluntad de Dios escrita en Su Torá.
¿Cómo mostramos nuestro amor a Dios según 1 Juan 5:3?,Guardando sus mandamientos.
¿Por qué es importante estudiar la Parashá cada semana?,Para aprender a vivir como hijos de Dios y sacerdotes de Su reino.
¿Qué nos enseña el estudio sobre la muerte y la pureza?,Que Dios ama la vida y quiere que estemos lejos de todo lo que representa el pecado y la caída.