¿Qué significa el nombre de la porción de la Torá 'Vayakhel'?,Significa 'y congregó' o 'y reunió'.
¿Cuál es el significado del nombre de la porción 'Pekudei'?,Significa 'cuentas' o 'recuento'.
¿Cuál fue la primera instrucción que Moisés le dio al pueblo antes de empezar a construir el Tabernáculo?,La instrucción de guardar el día de reposo (Shabbat).
Menciona a los dos líderes principales que Dios eligió para construir el Tabernáculo.,Sus nombres eran Besalel y Aoliab.
¿Qué significa la palabra hebrea 'Mishkán'?,Significa el lugar donde habita o vive la presencia de Dios.
"En el Tabernáculo, ¿qué representa el metal llamado oro?","Representa lo celestial, la realeza y la presencia de Dios."
"En el Tabernáculo, ¿qué representa el metal llamado bronce?",Representa a la humanidad y nuestra vida aquí en la tierra.
La cortina de la puerta tenía cuatro colores. ¿Qué representa el color azul?,Representa el cielo y el origen divino de Yeshua (Jesús).
La cortina de la puerta tenía cuatro colores. ¿Qué representa el color púrpura?,Representa que el Mesías es nuestro Rey y tiene toda la autoridad.
La cortina de la puerta tenía cuatro colores. ¿Qué representa el color carmesí (rojo)?,Representa la sangre y el sacrificio que hizo el Mesías por nosotros.
La cortina de la puerta tenía cuatro colores. ¿Qué representa el color blanco (lino)?,Representa la justicia y la obediencia a la palabra de Dios.
¿Cuántas puertas de entrada tenía el Tabernáculo?,"Tenía una sola puerta, lo que significa que solo hay un camino a Dios."
¿Para qué servía el Altar de Bronce que estaba en el patio?,Para hacer los sacrificios y pedir perdón por los pecados.
¿Qué hacían los sacerdotes en la Fuente de Bronce (Lavacro)?,Se lavaban las manos y los pies para estar limpios antes de servir a Dios.
"Espiritualmente, ¿qué representa el agua de la Fuente de Bronce?",Representa la palabra de Dios que nos limpia cada día.
¿De qué material estaban hechos los espejos que se usaron para fabricar la Fuente de Bronce?,Estaban hechos de metal pulido que trajeron las mujeres de Israel.
¿Cómo se llama el candelabro de siete brazos que estaba dentro del Lugar Santo?,Se llama Menorah.
¿Qué representa la luz de la Menorah para nosotros?,Representa al Espíritu Santo y que el Mesías es la luz del mundo.
¿Cuántos panes se ponían sobre la Mesa de la Proposición?,"Se ponían $12$ panes, uno por cada tribu de Israel."
¿Qué representa el pan que se ponía en la mesa del Tabernáculo?,Representa la palabra de Dios que nos alimenta espiritualmente.
¿Qué representa el humo que subía del Altar de Incienso?,Representa las oraciones de todas las personas que aman a Dios.
¿Cuál era el objeto más sagrado que estaba en el Lugar Santísimo?,Era el Arca de la Alianza (o Arca del Testimonio).
Menciona uno de los tres objetos que estaban guardados dentro del Arca de la Alianza.,"Las tablas de los Diez Mandamientos, el maná o la vara de Aarón."
¿Cómo se llama la tapa de oro puro que cubría el Arca de la Alianza?,Se llama Propiciatorio.
¿Qué figuras de ángeles estaban encima del Arca de la Alianza?,Había dos Querubines hechos de oro.
¿Qué nombre recibe el grupo de personas que Dios reúne para escuchar Su palabra?,Se llama 'Cajal' o 'Keilá' (que significa congregación o iglesia).
¿Quién es la 'Piedra Viva' principal sobre la cual se construye la casa espiritual de Dios?,El Mesías Yeshua (Jesús).
"Según la porción Vayakhel, ¿qué puso Dios en el corazón del pueblo para construir el Tabernáculo?",Puso el deseo de dar ofrendas de forma voluntaria y con alegría.
La palabra _____ significa que Dios nos da la capacidad de saber Su voluntad.,Sabiduría (Jojmá)
¿Qué pasó cuando se terminó de construir todo el Tabernáculo?,La nube de la presencia de Dios llenó todo el lugar.
¿Para qué servía la nube sobre el Tabernáculo durante el viaje por el desierto?,Servía como guía para saber cuándo debían caminar o detenerse.
"¿Cuál es la tribu de la que venía Besalel, el gran constructor?",Venía de la tribu de Judá.
¿Por qué es importante estudiar la Biblia cada Shabbat?,Porque nos ayuda a renovar nuestra mente y conocer mejor a nuestro Creador.
¿Qué representa el 'Maná' que estaba dentro del Arca?,Representa que Dios siempre nos provee y nos da vida eterna.
¿Qué representa la 'Vara de Aarón' que floreció?,Representa la resurrección y la autoridad que Dios nos da.
¿Qué le sucedió al velo del Templo cuando el Mesías murió?,"Se rompió en dos, para mostrarnos que ahora podemos acercarnos a Dios."
¿Cómo se dice 'Lugar Santísimo' en el idioma hebreo?,Se dice 'Kodesh Hakodashim'.
El nombre del constructor 'Besalel' significa: 'bajo la _____ de Dios'.,sombra (o protección)
¿Qué material representaba nuestra obediencia en el Tabernáculo?,El lino fino de color blanco.
¿Quién fue el primer Sumo Sacerdote elegido por Dios?,"Aarón, el hermano de Moisés."
¿Qué significa la palabra 'Terumá'?,Significa una ofrenda o contribución que elevamos a Dios de corazón.
¿Qué nos enseña la Fuente de Bronce sobre mirar nuestros errores?,Que la Biblia es como un espejo que nos muestra qué debemos cambiar.
¿Cuántas columnas sostenían la cortina de la entrada del patio?,Había cuatro columnas.
¿Qué nos enseña el trabajo en equipo de Besalel y Aoliab?,Que todos tenemos talentos diferentes para ayudar en el reino de Dios.
¿Por qué Dios no quería que prendieran fuego para trabajar en Shabbat?,Porque debían descansar de sus trabajos pesados para disfrutar de Su presencia.
¿En qué momento del día comienza el Shabbat según la tradición hebrea?,"Comienza al atardecer, cuando se pone el sol."
El altar de oro donde se quemaba el incienso estaba hecho de madera de _____.,Acacia
¿Qué significa ser un 'templo vivo' hoy en día?,Significa que Dios vive en nuestro corazón a través de Su Espíritu.
¿Qué metal se usó para las piezas del patio exterior?,Se usó el bronce.
¿Qué metal se usó para las piezas que estaban dentro de la tienda?,Se usó principalmente el oro.
¿Cómo se llama el 'Pacto Restaurado' o Nuevo Testamento en hebreo?,Se llama Brit Jadashá.
¿Para qué le dio Dios Su Espíritu (Ruaj) a los constructores?,Para que tuvieran inteligencia y pudieran hacer diseños hermosos.
¿Qué representa el altar de sacrificios para nuestra vida?,Representa que debemos dejar de hacer cosas malas (pecados) para seguir a Dios.
El Tabernáculo era como un rompecabezas que se podía armar y desarmar. ¿Cómo se le llama a eso?,Un santuario móvil o transportable.
¿Cuántas veces al año podía entrar el Sumo Sacerdote al Lugar Santísimo?,"Solo una vez al año, en el día de la expiación (Yom Kippur)."
¿Qué representaba el color púrpura en la ropa y cortinas?,Representaba que Dios es nuestro Rey Supremo.
"En el desierto, ¿dónde se colocaba el Tabernáculo respecto a las otras carpas?",Se colocaba siempre en el centro del campamento de Israel.
El _____ es el regalo de tiempo que Dios nos dio para descansar y estar con Él.,Shabbat
¿Cómo se llama la acción de arrepentirse y volver al camino de Dios?,Se llama Teshuvá.
¿Qué nos enseña la porción Pekudei sobre ser honestos?,Que debemos ser transparentes y dar cuentas claras de lo que recibimos.
¿Qué hacía el sacerdote con el aceite de la Menorah?,Se aseguraba de que las lámparas siempre estuvieran encendidas.
¿Quiénes podían ser sacerdotes en el Tabernáculo?,"Aarón y sus hijos, que pertenecían a la tribu de Leví."
¿Qué significa que somos 'piedras vivas'?,Significa que cada uno de nosotros es parte importante de la familia de Dios.
El Tabernáculo terrenal era una copia de un modelo que Moisés vio en el _____.,Monte Sinaí
¿A quién apunta cada detalle y mueble del Tabernáculo?,Apunta al Mesías Yeshua y Su obra de amor.